2007-08-01 13:02:09,328  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.awt.Canvas
2007-08-01 13:02:09,359  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.awt.Dialog
2007-08-01 13:02:09,390  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.awt.Canvas
2007-08-01 13:02:09,593  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.lang.Object
2007-08-01 13:02:09,609  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.lang.Object
2007-08-01 13:02:09,609  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.lang.Error
2007-08-01 13:02:09,734  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.lang.ClassLoader
2007-08-01 13:02:09,843  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for javax.swing.JPanel
2007-08-01 13:02:09,859  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for javax.swing.JTextField
2007-08-01 13:02:09,875  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for javax.swing.AbstractListModel
2007-08-01 13:02:09,875  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for javax.swing.DefaultListCellRenderer
2007-08-01 13:02:09,906  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for javax.swing.DefaultListCellRenderer
2007-08-01 13:02:10,062  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for javax.swing.tree.TreeModel
2007-08-01 13:02:10,062  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for javax.swing.JProgressBar
2007-08-01 13:02:10,140  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for javax.swing.JDialog
2007-08-01 13:02:10,187  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for javax.swing.JPanel
2007-08-01 13:02:10,187  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for javax.swing.tree.DefaultTreeCellRenderer
2007-08-01 13:02:10,218  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for javax.swing.JDialog
2007-08-01 13:02:10,218  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for javax.swing.DefaultListCellRenderer
2007-08-01 13:02:10,218  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.awt.event.MouseAdapter
2007-08-01 13:02:10,218  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.awt.event.KeyAdapter
2007-08-01 13:02:10,312  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for junit.awtui.ProgressBar,setSize(int,int)  ReturnType: for class: junit.awtui.ProgressBar
2007-08-01 13:02:10,312  WARN (ParseSrcVisitor.java:87) - Failed to get equivalent method declaration junit.awtui.ProgressBar,getStatusColor()  ReturnType:Color for class: junit.awtui.ProgressBar
2007-08-01 13:02:10,312  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for junit.awtui.ProgressBar,getBounds()  ReturnType: for class: junit.awtui.ProgressBar
2007-08-01 13:02:10,312  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for junit.awtui.ProgressBar,getStatusColor()  ReturnType: for class: junit.awtui.ProgressBar
2007-08-01 13:02:10,312  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for junit.awtui.ProgressBar,getBounds()  ReturnType: for class: junit.awtui.ProgressBar
2007-08-01 13:02:10,312  WARN (ParseSrcVisitor.java:87) - Failed to get equivalent method declaration junit.awtui.ProgressBar,paintStep(int,int)  ReturnType:void for class: junit.awtui.ProgressBar
2007-08-01 13:02:10,312  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for junit.awtui.ProgressBar,getGraphics()  ReturnType: for class: junit.awtui.ProgressBar
2007-08-01 13:02:10,312  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for junit.awtui.ProgressBar,getBounds()  ReturnType: for class: junit.awtui.ProgressBar
2007-08-01 13:02:10,312  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for junit.awtui.ProgressBar,paintStep(int,int)  ReturnType: for class: junit.awtui.ProgressBar
2007-08-01 13:02:10,343  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for junit.awtui.AboutDialog,setResizable(boolean)  ReturnType: for class: junit.awtui.AboutDialog
2007-08-01 13:02:10,343  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for junit.awtui.AboutDialog,setLayout(java.awt.GridBagLayout)  ReturnType: for class: junit.awtui.AboutDialog
2007-08-01 13:02:10,343  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for junit.awtui.AboutDialog,setSize(int,int)  ReturnType: for class: junit.awtui.AboutDialog
2007-08-01 13:02:10,343  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for junit.awtui.AboutDialog,setTitle(java.lang.String)  ReturnType: for class: junit.awtui.AboutDialog
