2007-08-01 13:25:44,875 ERROR (ASTCrawler.java:694) - Error occurred while adding possible sources from current class java.lang.NullPointerException
2007-08-01 13:25:44,890  INFO (GCodeAnalyzer.java:98) - Analyzing 784_ProcessMgmtActions.java
2007-08-01 13:25:45,000  INFO (GCodeAnalyzer.java:98) - Analyzing 785_ProcessManagement.java
2007-08-01 13:25:45,078  INFO (GCodeAnalyzer.java:98) - Analyzing 786_ProcDefMgmtActions.java
2007-08-01 13:25:45,156  INFO (GCodeAnalyzer.java:98) - Analyzing 787_ListAppender.java
2007-08-01 13:25:45,187 FATAL (RepositoryAnalyzer.java:729) - Check this.. This should not happen
2007-08-01 13:25:45,187 FATAL (RepositoryAnalyzer.java:729) - Check this.. This should not happen
2007-08-01 13:25:45,187 ERROR (ASTCrawler.java:694) - Error occurred while adding possible sources from current class java.lang.NullPointerException
2007-08-01 13:25:45,203  INFO (GCodeAnalyzer.java:98) - Analyzing 788_CocoonUtil.java
2007-08-01 13:25:45,296 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{'?','&'}
2007-08-01 13:25:45,296 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{'?','&'}
2007-08-01 13:25:45,312  INFO (GCodeAnalyzer.java:98) - Analyzing 789_ApplLog4jFactory.java
2007-08-01 13:25:45,359  INFO (GCodeAnalyzer.java:98) - Analyzing 78_UrbanConfiguration.java
2007-08-01 13:25:45,406  INFO (GCodeAnalyzer.java:98) - Analyzing 790_StorageAuthorizationServiceImpl.java
2007-08-01 13:25:45,484  INFO (GCodeAnalyzer.java:98) - Analyzing 791_GRIDIdentityMappingServiceClient.java
2007-08-01 13:25:45,531  INFO (GCodeAnalyzer.java:98) - Analyzing 792_SAMLAuthZServiceBase.java
2007-08-01 13:25:45,609  INFO (GCodeAnalyzer.java:98) - Analyzing 793_XACMLObligation.java
2007-08-01 13:25:45,687  INFO (GCodeAnalyzer.java:98) - Analyzing 794_PRIMAAuthzModule.java
2007-08-01 13:25:45,718  INFO (GCodeAnalyzer.java:98) - Analyzing 795_SAMLAuthZClient.java
2007-08-01 13:25:45,781  INFO (GCodeAnalyzer.java:98) - Analyzing 796_SAMLAuthZClientBase.java
2007-08-01 13:25:45,906  INFO (GCodeAnalyzer.java:98) - Analyzing 797_DSLoader.java
2007-08-01 13:25:45,984  INFO (GCodeAnalyzer.java:98) - Analyzing 798_DBInquirer.java
2007-08-01 13:25:46,062  INFO (GCodeAnalyzer.java:98) - Analyzing 799_MainWindow.java
2007-08-01 13:25:46,125 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{"SAVE","CANCEL"}
2007-08-01 13:25:46,140 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{"SAVE","CANCEL"}
2007-08-01 13:25:46,140  INFO (GCodeAnalyzer.java:98) - Analyzing 79_DelegateUserMgmtAction.java
2007-08-01 13:25:46,156  INFO (GCodeAnalyzer.java:98) - Analyzing 7_SignatureProperties.java
2007-08-01 13:25:46,203  INFO (GCodeAnalyzer.java:98) - Analyzing 800_DataSetImpl.java
2007-08-01 13:25:46,328  INFO (GCodeAnalyzer.java:98) - Analyzing 801_DBLoader.java
2007-08-01 13:25:46,406  INFO (GCodeAnalyzer.java:98) - Analyzing 802_SQLOutputImpl.java
2007-08-01 13:25:46,656  INFO (GCodeAnalyzer.java:98) - Analyzing 803_ParserControlImpl.java
2007-08-01 13:25:46,687  INFO (GCodeAnalyzer.java:98) - Analyzing 804_ApplicationSetup.java
2007-08-01 13:25:46,718  INFO (GCodeAnalyzer.java:98) - Analyzing 805_AppPortletSetup.java
2007-08-01 13:25:46,734  INFO (GCodeAnalyzer.java:98) - Analyzing 806_MultipartHttpServletRequest.java
2007-08-01 13:25:46,781  INFO (GCodeAnalyzer.java:98) - Analyzing 807_Log4jBasedTestCase.java
2007-08-01 13:25:46,796  INFO (GCodeAnalyzer.java:98) - Analyzing 808_PortletSetup.java
2007-08-01 13:25:46,828  INFO (GCodeAnalyzer.java:98) - Analyzing 809_DefaultPortalModel.java
2007-08-01 13:25:46,843  INFO (GCodeAnalyzer.java:98) - Analyzing 80_TestRpc.java
2007-08-01 13:25:46,906  INFO (GCodeAnalyzer.java:98) - Analyzing 810_DefaultSpacePermissionManager.java
2007-08-01 13:25:46,968  INFO (GCodeAnalyzer.java:98) - Analyzing 811_TokenAuthenticationManager.java
2007-08-01 13:25:47,000  INFO (GCodeAnalyzer.java:98) - Analyzing 812_ConfluenceActionSupport.java
2007-08-01 13:25:47,046  INFO (GCodeAnalyzer.java:98) - Analyzing 813_AttachmentDownload.java
2007-08-01 13:25:47,078  INFO (GCodeAnalyzer.java:98) - Analyzing 814_GeneralUtil.java
2007-08-01 13:25:47,156 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{"+","-","?"}
2007-08-01 13:25:47,156 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{"+","-","?"}
2007-08-01 13:25:47,171  INFO (GCodeAnalyzer.java:98) - Analyzing 815_SearchQueryBean.java
2007-08-01 13:25:47,250  INFO (GCodeAnalyzer.java:98) - Analyzing 816_SAMLAuthZClient.java
2007-08-01 13:25:47,328  INFO (GCodeAnalyzer.java:98) - Analyzing 817_Log4JLoggerManager.java
2007-08-01 13:25:47,359  INFO (GCodeAnalyzer.java:98) - Analyzing 818_Server.java
2007-08-01 13:25:47,437  INFO (GCodeAnalyzer.java:98) - Analyzing 819_ServerGenerator.java
2007-08-01 13:25:47,484 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{LanguageTranslator.addValueToValue(language,true,new String[]{"\"\"",LanguageTranslator.callMethod(language,true,"e","getActorSessionID",null)}),LanguageTranslator.newType(language,"Object","")}
2007-08-01 13:25:47,484 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{"o",LanguageTranslator.callMethod(language,true,"e","getActorSessionID",null)}
2007-08-01 13:25:47,500 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{LanguageTranslator.callMethod(language,true,"players","get",new String[]{LanguageTranslator.addValueToValue(language,true,new String[]{"\"\"",LanguageTranslator.arrayAccess(language,"recipients","i")})}),"null"}
2007-08-01 13:25:47,500 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{LanguageTranslator.addValueToValue(language,true,new String[]{"\"\"",LanguageTranslator.callMethod(language,true,"e","getActorSessionID",null)}),LanguageTranslator.newType(language,"Object","")}
2007-08-01 13:25:47,500 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{"o",LanguageTranslator.callMethod(language,true,"e","getActorSessionID",null)}
2007-08-01 13:25:47,500 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{"\"type\""}
2007-08-01 13:25:47,500 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{LanguageTranslator.callMethod(language,true,"hs","get",params3),"\"" + customType + "\""}
2007-08-01 13:25:47,500 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{"\"" + "" + "\""}
2007-08-01 13:25:47,500 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{LanguageTranslator.callMethod(language,true,"players","get",new String[]{LanguageTranslator.addValueToValue(language,true,new String[]{"\"\"",LanguageTranslator.arrayAccess(language,"recipients","i")})}),"null"}
2007-08-01 13:25:47,515  INFO (GCodeAnalyzer.java:98) - Analyzing 81_LDAPUtil.java
2007-08-01 13:25:47,546  INFO (GCodeAnalyzer.java:98) - Analyzing 820_Monolog.java
2007-08-01 13:25:47,593  INFO (GCodeAnalyzer.java:98) - Analyzing 821_MonologLoggerFactory.java
2007-08-01 13:25:47,703  INFO (GCodeAnalyzer.java:98) - Analyzing 822_MonologCategory.java
2007-08-01 13:25:47,765  INFO (GCodeAnalyzer.java:98) - Analyzing 825_DataListener.java
2007-08-01 13:25:47,796  INFO (GCodeAnalyzer.java:98) - Analyzing 826_Logic.java
2007-08-01 13:25:47,890  INFO (GCodeAnalyzer.java:98) - Analyzing 827_SortedNodeSet.java
2007-08-01 13:25:47,953  INFO (ASTCrawlerUtil.java:437) - Unhandled case _UNKNOWN_ while getting return type of VariableDeclarationFragment
2007-08-01 13:25:47,953  INFO (GCodeAnalyzer.java:98) - Analyzing 828_SecurityManager.java
2007-08-01 13:25:48,046  INFO (GCodeAnalyzer.java:98) - Analyzing 829_EXistService.java
2007-08-01 13:25:48,093  INFO (GCodeAnalyzer.java:98) - Analyzing 82_UserRoleXMLRpcServiceImpl.java
2007-08-01 13:25:48,109  INFO (GCodeAnalyzer.java:98) - Analyzing 830_MD5.java
2007-08-01 13:25:48,156  INFO (GCodeAnalyzer.java:98) - Analyzing 831_ElementPool.java
2007-08-01 13:25:48,203  INFO (GCodeAnalyzer.java:98) - Analyzing 832_NodeImpl.java
2007-08-01 13:25:48,265  INFO (GCodeAnalyzer.java:98) - Analyzing 833_TextSearchEngine.java
2007-08-01 13:25:48,312  INFO (GCodeAnalyzer.java:98) - Analyzing 834_Parser.java
2007-08-01 13:25:48,421  INFO (GCodeAnalyzer.java:98) - Analyzing 835_NodeIDSet.java
2007-08-01 13:25:48,468  INFO (GCodeAnalyzer.java:98) - Analyzing 836_OpOr.java
2007-08-01 13:25:48,484  INFO (GCodeAnalyzer.java:98) - Analyzing 837_MemoryTestUsingLog4jLogging.java
2007-08-01 13:25:48,500  INFO (GCodeAnalyzer.java:98) - Analyzing 838_Log4JLogger.java
2007-08-01 13:25:48,515  INFO (GCodeAnalyzer.java:98) - Analyzing 839_PerformanceTest1.java
2007-08-01 13:25:48,578  INFO (GCodeAnalyzer.java:98) - Analyzing 83_DelegateUserMgmtXmlRpcServiceImpl.java
2007-08-01 13:25:48,593  INFO (GCodeAnalyzer.java:98) - Analyzing 840_ZKBManager.java
2007-08-01 13:25:48,640  INFO (GCodeAnalyzer.java:98) - Analyzing 841_XKBManager.java
2007-08-01 13:25:48,703  INFO (GCodeAnalyzer.java:98) - Analyzing 842_SortedNodeSet.java
2007-08-01 13:25:48,734  INFO (ASTCrawlerUtil.java:437) - Unhandled case _UNKNOWN_ while getting return type of VariableDeclarationFragment
2007-08-01 13:25:48,734  INFO (GCodeAnalyzer.java:98) - Analyzing 843_SecurityManager.java
2007-08-01 13:25:48,796  INFO (GCodeAnalyzer.java:98) - Analyzing 844_EXistService.java
2007-08-01 13:25:48,812  INFO (GCodeAnalyzer.java:98) - Analyzing 845_MD5.java
2007-08-01 13:25:48,859  INFO (GCodeAnalyzer.java:98) - Analyzing 846_ElementPool.java
2007-08-01 13:25:48,890  INFO (GCodeAnalyzer.java:98) - Analyzing 847_NodeImpl.java
2007-08-01 13:25:48,921  INFO (GCodeAnalyzer.java:98) - Analyzing 848_TextSearchEngine.java
2007-08-01 13:25:48,953  INFO (GCodeAnalyzer.java:98) - Analyzing 849_Parser.java
2007-08-01 13:25:49,062  INFO (GCodeAnalyzer.java:98) - Analyzing 84_UserMgmtConfigAction.java
2007-08-01 13:25:49,125  INFO (GCodeAnalyzer.java:98) - Analyzing 850_NodeIDSet.java
2007-08-01 13:25:49,156  INFO (GCodeAnalyzer.java:98) - Analyzing 851_OpOr.java
2007-08-01 13:25:49,171  INFO (GCodeAnalyzer.java:98) - Analyzing 852_ComponentGraphEditor.java
2007-08-01 13:25:49,218  INFO (GCodeAnalyzer.java:98) - Analyzing 853_ComponentGraphToolBar.java
2007-08-01 13:25:49,265  INFO (GCodeAnalyzer.java:98) - Analyzing 854_MemoryTestUsingLog4jLogging.java
2007-08-01 13:25:49,281  INFO (GCodeAnalyzer.java:98) - Analyzing 855_Log4JLogger.java
2007-08-01 13:25:49,296  INFO (GCodeAnalyzer.java:98) - Analyzing 856_PerformanceTest1.java
2007-08-01 13:25:49,328  INFO (GCodeAnalyzer.java:98) - Analyzing 857_ZKBManager.java
2007-08-01 13:25:49,375  INFO (GCodeAnalyzer.java:98) - Analyzing 858_XKBManager.java
2007-08-01 13:25:49,406  INFO (GCodeAnalyzer.java:98) - Analyzing 859_AnchorElement.java
2007-08-01 13:25:49,468  INFO (GCodeAnalyzer.java:98) - Analyzing 85_Log4jListener.java
2007-08-01 13:25:49,531  INFO (GCodeAnalyzer.java:98) - Analyzing 860_CertUtil.java
2007-08-01 13:25:49,593  INFO (GCodeAnalyzer.java:98) - Analyzing 861_IaikGSIBaseSocket.java
2007-08-01 13:25:49,640  INFO (GCodeAnalyzer.java:98) - Analyzing 862_BasicSchemaFactory.java
2007-08-01 13:25:49,640  INFO (GCodeAnalyzer.java:98) - Analyzing 863_TextFieldValuable.java
2007-08-01 13:25:49,687  INFO (GCodeAnalyzer.java:98) - Analyzing 864_ComboBoxValuable.java
2007-08-01 13:25:49,734  INFO (GCodeAnalyzer.java:98) - Analyzing 865_ActionPluginConfItem.java
2007-08-01 13:25:49,734  INFO (GCodeAnalyzer.java:98) - Analyzing 866_IconManager.java
2007-08-01 13:25:49,750  INFO (GCodeAnalyzer.java:98) - Analyzing 867_Pollo.java
2007-08-01 13:25:49,781  INFO (GCodeAnalyzer.java:98) - Analyzing 868_CreateNullURIReference.java
2007-08-01 13:25:49,828 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{"The secret data".getBytes(),"dataset 2".getBytes()}
2007-08-01 13:25:49,843  INFO (GCodeAnalyzer.java:98) - Analyzing 869_RSAKeyValueResolver.java
2007-08-01 13:25:49,875  INFO (GCodeAnalyzer.java:98) - Analyzing 86_Argo.java
2007-08-01 13:25:49,890  INFO (GCodeAnalyzer.java:98) - Analyzing 870_Merlin_C14n_Two.java
2007-08-01 13:25:49,937 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{"-noloading",Merlin_C14n_Two.class.getName()}
2007-08-01 13:25:49,953  INFO (GCodeAnalyzer.java:98) - Analyzing 871_MessageDigestAlgorithm.java
2007-08-01 13:25:49,984  INFO (GCodeAnalyzer.java:98) - Analyzing 872_XMLX509IssuerSerial.java
2007-08-01 13:25:50,000  INFO (GCodeAnalyzer.java:98) - Analyzing 873_NullURIReferenceResolver.java
2007-08-01 13:25:50,031 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{errMsg}
2007-08-01 13:25:50,031 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{"You did not supply data !!!"}
2007-08-01 13:25:50,031  INFO (GCodeAnalyzer.java:98) - Analyzing 874_X509CertificateResolver.java
2007-08-01 13:25:50,062  INFO (GCodeAnalyzer.java:98) - Analyzing 875_SignatureProperties.java
2007-08-01 13:25:50,125  INFO (GCodeAnalyzer.java:98) - Analyzing 876_ResourceResolverSpi.java
2007-08-01 13:25:50,156  INFO (GCodeAnalyzer.java:98) - Analyzing 877_VerifyMerlinsExamplesFifteen.java
2007-08-01 13:25:50,203 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{merlinsDir + "signature-enveloping-hmac-sha1.xml",merlinsDir + "signature-enveloping-hmac-sha1-40.xml",merlinsDir + "signature-enveloped-dsa.xml",merlinsDir + "signature-enveloping-b64-dsa.xml",merlinsDir + "signature-enveloping-dsa.xml",merlinsDir + "signature-enveloping-rsa.xml",merlinsDir + "signature-external-b64-dsa.xml",merlinsDir + "signature-external-dsa.xml"}
2007-08-01 13:25:50,218  INFO (GCodeAnalyzer.java:98) - Analyzing 878_PageViewCountPlugin.java
2007-08-01 13:25:50,265  INFO (GCodeAnalyzer.java:98) - Analyzing 879_RCSDirFileProvider.java
2007-08-01 13:25:50,453  INFO (GCodeAnalyzer.java:98) - Analyzing 87_Log4jLogger.java
2007-08-01 13:25:50,515  INFO (GCodeAnalyzer.java:98) - Analyzing 880_BasicSchemaFactory.java
2007-08-01 13:25:50,562  INFO (GCodeAnalyzer.java:98) - Analyzing 881_TextFieldValuable.java
2007-08-01 13:25:50,593  INFO (GCodeAnalyzer.java:98) - Analyzing 882_ComboBoxValuable.java
2007-08-01 13:25:50,625  INFO (GCodeAnalyzer.java:98) - Analyzing 883_ActionPluginConfItem.java
2007-08-01 13:25:50,640  INFO (GCodeAnalyzer.java:98) - Analyzing 884_IconManager.java
2007-08-01 13:25:50,687  INFO (GCodeAnalyzer.java:98) - Analyzing 885_Pollo.java
2007-08-01 13:25:50,718  INFO (GCodeAnalyzer.java:98) - Analyzing 886_SimpleDNSMessage.java
2007-08-01 13:25:50,781  INFO (GCodeAnalyzer.java:98) - Analyzing 887_NTLMAwareAuthenticator.java
2007-08-01 13:25:50,843  INFO (GCodeAnalyzer.java:98) - Analyzing 888_NTLMFilter.java
2007-08-01 13:25:50,906  INFO (GCodeAnalyzer.java:98) - Analyzing 889_NTLMWebHelper.java
2007-08-01 13:25:50,968  INFO (GCodeAnalyzer.java:98) - Analyzing 88_LoggerFactory.java
2007-08-01 13:25:51,046  INFO (GCodeAnalyzer.java:98) - Analyzing 890_CastorCMP11_EntityContainer.java
2007-08-01 13:25:51,203  INFO (GCodeAnalyzer.java:98) - Analyzing 891_StatefulBeanManagedTxPolicy.java
2007-08-01 13:25:51,250  INFO (GCodeAnalyzer.java:98) - Analyzing 892_EjbDaemon.java
2007-08-01 13:25:51,468  INFO (GCodeAnalyzer.java:98) - Analyzing 893_CastorCmpEntityTxPolicy.java
2007-08-01 13:25:51,500  INFO (GCodeAnalyzer.java:98) - Analyzing 894_Messages.java
2007-08-01 13:25:51,546  INFO (GCodeAnalyzer.java:98) - Analyzing 895_OpenEJBErrorHandler.java
2007-08-01 13:25:51,609 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{systemLocation,new String(baos.toByteArray())}
2007-08-01 13:25:51,609 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{systemLocation}
2007-08-01 13:25:51,609 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{propertyfileName,systemLocation}
2007-08-01 13:25:51,609 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{propertyName,propertyfileName}
2007-08-01 13:25:51,609 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{propertyName,value}
2007-08-01 13:25:51,625 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{propertyName,value,message}
2007-08-01 13:25:51,625 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{systemLocation,className}
2007-08-01 13:25:51,625 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{systemLocation,className}
2007-08-01 13:25:51,625 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{systemLocation,className}
2007-08-01 13:25:51,625 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{systemLocation,className,exceptionClassName,message}
2007-08-01 13:25:51,625 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{systemLocation,className,codebase,exceptionClassName,message}
2007-08-01 13:25:51,625 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{systemLocation,className,codebase,e.getMessage()}
2007-08-01 13:25:51,625 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{messageType,message,line,column}
2007-08-01 13:25:51,625  INFO (GCodeAnalyzer.java:98) - Analyzing 896_Logger.java
2007-08-01 13:25:51,750 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,750 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,750 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,750 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1}
2007-08-01 13:25:51,765 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1}
2007-08-01 13:25:51,765 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,765 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2}
2007-08-01 13:25:51,781 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2}
2007-08-01 13:25:51,781 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,781 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3}
2007-08-01 13:25:51,781 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3}
2007-08-01 13:25:51,781 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,781 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4}
2007-08-01 13:25:51,781 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4}
2007-08-01 13:25:51,781 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,781 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4,arg5}
2007-08-01 13:25:51,781 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4,arg5}
2007-08-01 13:25:51,781 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,796 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,796 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,796 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,796 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1}
2007-08-01 13:25:51,796 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1}
2007-08-01 13:25:51,796 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,796 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2}
2007-08-01 13:25:51,796 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2}
2007-08-01 13:25:51,796 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,812 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3}
2007-08-01 13:25:51,812 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3}
2007-08-01 13:25:51,812 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,812 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4}
2007-08-01 13:25:51,812 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4}
2007-08-01 13:25:51,828 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,828 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4,arg5}
2007-08-01 13:25:51,828 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4,arg5}
2007-08-01 13:25:51,828 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,828 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,828 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,828 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,843 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1}
2007-08-01 13:25:51,843 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1}
2007-08-01 13:25:51,843 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,843 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2}
2007-08-01 13:25:51,843 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2}
2007-08-01 13:25:51,843 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,843 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3}
2007-08-01 13:25:51,843 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3}
2007-08-01 13:25:51,843 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4,arg5}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4,arg5}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0}
2007-08-01 13:25:51,859 ERROR (ASTCrawlerUtil.java:330) - Unhandled case in finding the reference type...{arg0,arg1,arg2,arg3,arg4}
