ID, APIName, Position, Balanced(0:yes#1:no), Pattern, GTransactionCnt, GlobSupport, LocSupport, SortingSupport
0,java.util.Iterator:next(,0,0,java.util.Iterator:hasNext()#RETURN_PATTERNS#TRUE_FALSE_CHECK(0)&&,22,1,0,1
2,java.util.Stack:push(java.lang.Object,1,0,java.util.Stack:push(java.lang.Integer)#RETURN_PATTERNS#CONSTANT_EQUALITY_CHECK#Stack.SUCCES(1)&&java.util.Stack:push(java.lang.Integer)#RETURN_PATTERNS#CONSTANT_EQUALITY_CHECK#Stack.FAILUR(1)&&,8,0.5,0,0.5
2,java.util.Stack:push(java.lang.Object,0,1,java.util.Stack:push(java.lang.Integer)#ARGUMENT_PATTERNS#NULL_CHECK(0)&&,8,0.375,0.75,0.5
2,java.util.Stack:push(java.lang.Object,0,0,java.util.Stack:push(java.lang.Integer)#ARGUMENT_PATTERNS#NULL_CHECK(0)&&,8,0.375,0,0.5
2,java.util.Stack:push(java.lang.Object,1,1,java.util.Stack:push(java.lang.Integer)#RETURN_PATTERNS#CONSTANT_EQUALITY_CHECK#Stack.SUCCES(1)&&java.util.Stack:push(java.lang.Integer)#RETURN_PATTERNS#CONSTANT_EQUALITY_CHECK#Stack.FAILUR(1)&&,8,0.5,0.666666666666667,0.5
2,java.util.Stack:push(java.lang.Object,1,1,java.util.HashSet:anotherCheck(java.util.Stack)#RETURN_PATTERNS#TRUE_FALSE_CHECK(0)&&java.util.HashSet:contains(java.lang.Integer)#RETURN_PATTERNS#TRUE_FALSE_CHECK(0)&&java.util.Stack:push(java.lang.Integer)#RETURN_PATTERNS#CONSTANT_EQUALITY_CHECK#Stack.SUCCES(1)&&java.util.Stack:push(java.lang.Integer)#RETURN_PATTERNS#CONSTANT_EQUALITY_CHECK#Stack.FAILUR(1)&&,8,0.25,0.666666666666667,0.5
2,java.util.Stack:push(java.lang.Object,1,0,java.util.HashSet:anotherCheck(java.util.Stack)#RETURN_PATTERNS#TRUE_FALSE_CHECK(0)&&java.util.HashSet:contains(java.lang.Integer)#RETURN_PATTERNS#TRUE_FALSE_CHECK(0)&&java.util.Stack:push(java.lang.Integer)#RETURN_PATTERNS#CONSTANT_EQUALITY_CHECK#Stack.SUCCES(1)&&java.util.Stack:push(java.lang.Integer)#RETURN_PATTERNS#CONSTANT_EQUALITY_CHECK#Stack.FAILUR(1)&&,8,0.25,0,0.5
2,java.util.Stack:push(java.lang.Object,0,1,java.util.Stack:push(java.lang.Integer)#ARGUMENT_PATTERNS#NULL_CHECK(0)&&,8,0.25,1,0.5
