subject,Jung,OpenJGraph,JGrapht,Grappa
5.639951506,0,0,0,0
5.640022487,0,0,0,0
5.64009346,0,0,0,0
5.640164425,0,0,0,0
5.640235382,0,0,0,0
5.640306331,0,0,0,0
5.640377272,0,0,0,0
5.640448205,0,0,0,0
5.640519129,0,0,0,0
5.640590046,0,0,0,0
5.640660954,0,0,0,0
5.640731855,0,0,0,0
5.640802747,0,0,0,0
5.640873631,0,0,0,0
5.640944507,0,0,0,0
5.641015375,0,0,0,0
5.641086235,0,0,0,0
5.641157087,0,0,0,0
5.64122793,0,0,0,0
5.641298766,0,0,0,0
5.641369594,0,0,0,0
5.641440413,0,0,0,0
5.641511225,0,0,0,0
5.641582028,0,0,0,0
5.641652823,0,0,0,0
5.641723611,0,0,0,0
5.64179439,0,0,0,0
5.641865161,0,0,0,0
5.641935924,0,0,0,0
5.642006679,0,0,0,0
5.642077426,0,0,0,0
5.642148165,0,0,0,0
5.642218895,0,0,0,0
5.642289618,0,0,0,0
5.642360333,0,0,0,0
5.64243104,0,0,0,0
5.642501738,0,0,0,0
5.642572429,0,0,0,0
5.642643111,0,0,0,0
5.642713786,0,0,0,0
5.642784452,0,0,0,0
5.642855111,0,0,0,0
5.642925761,0,0,0,0
5.642996404,0,0,0,0
5.643067038,0,0,0,0
5.643137664,0,0,0,0
5.643208283,0,0,0,0
5.643278893,0,0,0,0
5.643349495,0,0,0,0
5.643420089,0,0,0,0
5.643490675,0,0,0,0
5.643561254,0,0,0,0
5.643631824,0,0,0,0
5.643702386,0,0,0,0
5.64377294,0,0,0,0
5.643843486,0,0,0,0
5.643914024,0,0,0,0
5.643984554,0,0,0,0
5.644055076,0,0,0,0
5.644125591,0,0,0,0
5.644196097,0,0,0,0
5.644266595,0,0,0,0
5.644337085,0,0,0,0
5.644407567,0,0,0,0
5.644478041,0,0,0,0
5.644548507,0,0,0,0
5.644618965,0,0,0,0
5.644689415,0,0,0,0
5.644759858,0,0,0,0
5.644830292,0,0,0,0
5.644900718,0,0,0,0
5.644971136,0,0,0,0
5.645041546,0,0,0,0
5.645111948,0,0,0,0
5.645182343,0,0,0,0
5.645252729,0,0,0,0
5.645323107,0,0,0,0
5.645393478,0,0,0,0
5.64546384,0,0,0,0
5.645534194,0,0,0,0
5.645604541,0,0,0,0
5.645674879,0,0,0,0
5.64574521,0,0,0,0
5.645815532,0,0,0,0
5.645885847,0,0,0,0
5.645956154,0,0,0,0
5.646026452,0,0,0,0
5.646096743,0,0,0,0
5.646167026,0,0,0,0
5.646237301,0,0,0,0
5.646307568,0,0,0,0
5.646377827,0,0,0,0
5.646448078,0,0,0,0
5.646518321,0,0,0,0
5.646588556,0,0,0,0
5.646658783,0,0,0,0
5.646729002,0,0,0,0
5.646799213,0,0,0,0
5.646869417,0,0,0,0
5.646939612,0,0,0,0
5.6470098,0,0,0,0
5.647079979,0,0,0,0
5.647150151,0,0,0,0
5.647220315,0,0,0,0
5.647290471,0,0,0,0
5.647360618,0,0,0,0
5.647430758,0,0,0,0
5.64750089,0,0,0,0
5.647571015,0,0,0,0
5.647641131,0,0,0,0
5.647711239,0,0,0,0
5.64778134,0,0,0,0
5.647851432,0,0,0,0
5.647921517,0,0,0,0
5.647991593,0,0,0,0
5.648061662,0,0,0,0
5.648131723,0,0,0,0
5.648201776,0,0,0,0
5.648271821,0,0,0,0
5.648341858,0,0,0,0
5.648411888,0,0,0,0
5.648481909,0,0,0,0
5.648551922,0,0,0,0
5.648621928,0,0,0,0
5.648691926,0,0,0,0
5.648761916,0,0,0,0
5.648831898,0,0,0,0
5.648901872,0,0,0,0
5.648971838,0,0,0,0
5.649041796,0,0,0,0
5.649111747,0,0,0,0
5.649181689,0,0,0,0
5.649251624,0,0,0,0
5.649321551,0,0,0,0
5.64939147,0,0,0,0
5.649461381,0,0,0,0
5.649531284,0,0,0,0
5.64960118,0,0,0,0
5.649671067,0,0,0,0
5.649740947,0,0,0,0
5.649810819,0,0,0,0
5.649880682,0,0,0,0
5.649950539,0,0,0,0
5.650020387,0,0,0,0
5.650090227,0,0,0,0
5.65016006,0,0,0,0
5.650229884,0,0,0,0
5.650299701,0,0,0,0
5.65036951,0,0,0,0
5.650439311,0,0,0,0
5.650509105,0,0,0,0
5.65057889,0,0,0,0
5.650648668,0,0,0,0
5.650718438,0,0,0,0
5.6507882,0,0,0,0
5.650857954,0,0,0,0
5.6509277,0,0,0,0
5.650997438,0,0,0,0
5.651067169,0,0,0,0
5.651136892,0,0,0,0
5.651206607,0,0,0,0
5.651276314,0,0,0,0
5.651346013,0,0,0,0
5.651415705,0,0,0,0
5.651485389,0,0,0,0
5.651555065,0,0,0,0
5.651624733,0,0,0,0
5.651694393,0,0,0,0
5.651764045,0,0,0,0
5.65183369,0,0,0,0
5.651903327,0,0,0,0
5.651972956,0,0,0,0
5.652042577,0,0,0,0
5.652112191,0,0,0,0
5.652181796,0,0,0,0
5.652251394,0,0,0,0
5.652320984,0,0,0,0
5.652390567,0,0,0,0
5.652460141,0,0,0,0
5.652529708,0,0,0,0
5.652599267,0,0,0,0
5.652668818,0,0,0,0
5.652738361,0,0,0,0
5.652807897,0,0,0,0
5.652877425,0,0,0,0
5.652946945,0,0,0,0
5.653016457,0,0,0,0
5.653085961,0,0,0,0
5.653155458,0,0,0,0
5.653224947,0,0,0,0
5.653294428,0,0,0,0
5.653363901,0,0,0,0
5.653433367,0,0,0,0
5.653502825,0,0,0,0
5.653572275,0,0,0,0
5.653641717,0,0,0,0
5.653711152,0,0,0,0
5.653780578,0,0,0,0
5.653849997,0,0,0,0
5.653919409,0,0,0,0
5.653988812,0,0,0,0
5.654058208,0,0,0,0
5.654127596,0,0,0,0
5.654196976,0,0,0,0
5.654266349,0,0,0,0
5.654335713,0,0,0,0
5.65440507,0,0,0,0
5.65447442,0,0,0,0
5.654543761,0,0,0,0
5.654613095,0,0,0,0
5.654682421,0,0,0,0
5.654751739,0,0,0,0
5.65482105,0,0,0,0
5.654890353,0,0,0,0
5.654959648,0,0,0,0
5.655028936,0,0,0,0
5.655098215,0,0,0,0
5.655167487,0,0,0,0
5.655236751,0,0,0,0
5.655306008,0,0,0,0
5.655375257,0,0,0,0
5.655444498,0,0,0,0
5.655513731,0,0,0,0
5.655582957,0,0,0,0
5.655652175,0,0,0,0
5.655721385,0,0,0,0
5.655790588,0,0,0,0
5.655859782,0,0,0,0
5.65592897,0,0,0,0
5.655998149,0,0,0,0
5.656067321,0,0,0,0
5.656136485,0,0,0,0
5.656205641,0,0,0,0
5.65627479,0,0,0,0
5.656343931,0,0,0,0
5.656413064,0,0,0,0
5.656482189,0,0,0,0
5.656551307,0,0,0,0
5.656620417,0,0,0,0
5.65668952,0,0,0,0
5.656758615,0,0,0,0
5.656827702,0,0,0,0
5.656896781,0,0,0,0
5.656965853,0,0,0,0
5.657034917,0,0,0,0
5.657103973,0,0,0,0
5.657173022,0,0,0,0
5.657242063,0,0,0,0
5.657311097,0,0,0,0
5.657380122,0,0,0,0
5.65744914,0,0,0,0
5.657518151,0,0,0,0
5.657587153,0,0,0,0
5.657656148,0,0,0,0
5.657725136,0,0,0,0
5.657794116,0,0,0,0
5.657863088,0,0,0,0
5.657932052,0,0,0,0
5.658001009,0,0,0,0
5.658069958,0,0,0,0
5.658138899,0,0,0,0
5.658207833,0,0,0,0
5.658276759,0,0,0,0
5.658345678,0,0,0,0
5.658414589,0,0,0,0
5.658483492,0,0,0,0
5.658552388,0,0,0,0
5.658621276,0,0,0,0
5.658690156,0,0,0,0
5.658759029,0,0,0,0
5.658827894,0,0,0,0
5.658896751,0,0,0,0
5.658965601,0,0,0,0
5.659034443,0,0,0,0
5.659103278,0,0,0,0
5.659172104,0,0,0,0
5.659240924,0,0,0,0
5.659309735,0,0,0,0
5.659378539,0,0,0,0
5.659447336,0,0,0,0
5.659516125,0,0,0,0
5.659584906,0,0,0,0
5.659653679,0,0,0,0
5.659722445,0,0,0,0
5.659791204,0,0,0,0
5.659859955,0,0,0,0
5.659928698,0,0,0,0
5.659997433,0,0,0,0
5.660066161,0,0,0,0
5.660134882,0,0,0,0
5.660203594,0,0,0,0
5.660272299,0,0,0,0
5.660340997,0,0,0,0
5.660409687,0,0,0,0
5.660478369,0,0,0,0
5.660547044,0,0,0,0
5.660615711,0,0,0,0
5.660684371,0,0,0,0
5.660753023,0,0,0,0
5.660821667,0,0,0,0
5.660890304,0,0,0,0
5.660958933,0,0,0,0
5.661027555,0,0,0,0
5.661096169,0,0,0,0
5.661164776,0,0,0,0
5.661233375,0,0,0,0
5.661301966,0,0,0,0
5.66137055,0,0,0,0
5.661439126,0,0,0,0
5.661507695,0,0,0,0
5.661576256,0,0,0,0
5.661644809,0,0,0,0
5.661713355,0,0,0,0
5.661781894,0,0,0,0
5.661850424,0,0,0,0
5.661918948,0,0,0,0
5.661987463,0,0,0,0
5.662055972,0,0,0,0
5.662124472,0,0,0,0
5.662192965,0,0,0,0
5.662261451,0,0,0,0
5.662329929,0,0,0,0
5.662398399,0,0,0,0
5.662466862,0,0,0,0
5.662535318,0,0,0,0
5.662603765,0,0,0,0
5.662672206,0,0,0,0
5.662740638,0,0,0,0
5.662809064,0,0,0,0
5.662877481,0,0,0,0
5.662945891,0,0,0,0
5.663014294,0,0,0,0
5.663082689,0,0,0,0
5.663151076,0,0,0,0
5.663219456,0,0,0,0
5.663287829,0,0,0,0
5.663356194,0,0,0,0
5.663424551,0,0,0,0
5.663492901,0,0,0,0
5.663561244,0,0,0,0
5.663629579,0,0,0,0
5.663697906,0,0,0,0
5.663766226,0,0,0,0
5.663834538,0,0,0,0
5.663902843,0,0,0,0
5.66397114,0,0,0,0
5.66403943,0,0,0,0
5.664107712,0,0,0,0
5.664175987,0,0,0,0
5.664244255,0,0,0,0
5.664312514,0,0,0,0
5.664380767,0,0,0,0
5.664449012,0,0,0,0
5.664517249,0,0,0,0
5.664585479,0,0,0,0
5.664653701,0,0,0,0
5.664721916,0,0,0,0
5.664790123,0,0,0,0
5.664858323,0,0,0,0
5.664926515,0,0,0,0
5.6649947,0,0,0,0
5.665062878,0,0,0,0
5.665131048,0,0,0,0
5.66519921,0,0,0,0
5.665267365,0,0,0,0
5.665335513,0,0,0,0
5.665403653,0,0,0,0
5.665471785,0,0,0,0
5.66553991,0,0,0,0
5.665608028,0,0,0,0
5.665676138,0,0,0,0
5.665744241,0,0,0,0
5.665812336,0,0,0,0
5.665880424,0,0,0,0
5.665948504,0,0,0,0
5.666016577,0,0,0,0
5.666084642,0,0,0,0
5.6661527,0,0,0,0
5.666220751,0,0,0,0
5.666288794,0,0,0,0
5.666356829,0,0,0,0
5.666424858,0,0,0,0
5.666492878,0,0,0,0
5.666560891,0,0,0,0
5.666628897,0,0,0,0
5.666696896,0,0,0,0
5.666764887,0,0,0,0
5.66683287,0,0,0,0
5.666900846,0,0,0,0
5.666968815,0,0,0,0
5.667036776,0,0,0,0
5.66710473,0,0,0,0
5.667172676,0,0,0,0
5.667240615,0,0,0,0
5.667308546,0,0,0,0
5.66737647,0,0,0,0
5.667444387,0,0,0,0
5.667512296,0,0,0,0
5.667580198,0,0,0,0
5.667648092,0,0,0,0
5.667715979,0,0,0,0
5.667783858,0,0,0,0
5.66785173,0,0,0,0
5.667919595,0,0,0,0
5.667987452,0,0,0,0
5.668055302,0,0,0,0
5.668123145,0,0,0,0
5.66819098,0,0,0,0
5.668258807,0,0,0,0
5.668326628,0,0,0,0
5.66839444,0,0,0,0
5.668462246,0,0,0,0
5.668530044,0,0,0,0
5.668597834,0,0,0,0
5.668665618,0,0,0,0
5.668733393,0,0,0,0
5.668801162,0,0,0,0
5.668868923,0,0,0,0
5.668936677,0,0,0,0
5.669004423,0,0,0,0
5.669072162,0,0,0,0
5.669139893,0,0,0,0
5.669207617,0,0,0,0
5.669275334,0,0,0,0
5.669343044,0,0,0,0
5.669410745,0,0,0,0
5.66947844,0,0,0,0
5.669546127,0,0,0,0
5.669613807,0,0,0,0
5.66968148,0,0,0,0
5.669749145,0,0,0,0
5.669816803,0,0,0,0
5.669884453,0,0,0,0
5.669952096,0,0,0,0
5.670019732,0,0,0,0
5.67008736,0,0,0,0
5.670154981,0,0,0,0
5.670222594,0,0,0,0
5.670290201,0,0,0,0
5.670357799,0,0,0,0
5.670425391,0,0,0,0
5.670492975,0,0,0,0
5.670560552,0,0,0,0
5.670628121,0,0,0,0
5.670695684,0,0,0,0
5.670763238,0,0,0,0
5.670830786,0,0,0,0
5.670898326,0,0,0,0
5.670965858,0,0,0,0
5.671033384,0,0,0,0
5.671100902,0,0,0,0
5.671168413,0,0,0,0
5.671235916,0,0,0,0
5.671303412,0,0,0,0
5.671370901,0,0,0,0
5.671438382,0,0,0,0
5.671505856,0,0,0,0
5.671573323,0,0,0,0
5.671640782,0,0,0,0
5.671708235,0,0,0,0
5.671775679,0,0,0,0
5.671843117,0,0,0,0
5.671910547,0,0,0,0
5.67197797,0,0,0,0
5.672045385,0,0,0,0
5.672112793,0,0,0,0
5.672180194,0,0,0,0
5.672247588,0,0,0,0
5.672314974,0,0,0,0
5.672382353,0,0,0,0
5.672449725,0,0,0,0
5.672517089,0,0,0,0
5.672584446,0,0,0,0
5.672651796,0,0,0,0
5.672719138,0,0,0,0
5.672786473,0,0,0,0
5.672853801,0,0,0,0
5.672921122,0,0,0,0
5.672988435,0,0,0,0
5.673055741,0,0,0,0
5.67312304,0,0,0,0
5.673190331,0,0,0,0
5.673257615,0,0,0,0
5.673324892,0,0,0,0
5.673392161,0,0,0,0
5.673459424,0,0,0,0
5.673526679,0,0,0,0
5.673593926,0,0,0,0
5.673661167,0,0,0,0
5.6737284,0,0,0,0
5.673795626,0,0,0,0
5.673862844,0,0,0,0
5.673930056,0,0,0,0
5.67399726,0,0,0,0
5.674064456,0,0,0,0
5.674131646,0,0,0,0
5.674198828,0,0,0,0
5.674266003,0,0,0,0
5.674333171,0,0,0,0
5.674400331,0,0,0,0
5.674467484,0,0,0,0
5.67453463,0,0,0,0
5.674601769,0,0,0,0
5.6746689,0,0,0,0
5.674736025,0,0,0,0
5.674803142,0,0,0,0
5.674870251,0,0,0,0
5.674937354,0,0,0,0
5.675004449,0,0,0,0
5.675071537,0,0,0,0
5.675138617,0,0,0,0
5.675205691,0,0,0,0
5.675272757,0,0,0,0
5.675339816,0,0,0,0
5.675406868,0,0,0,0
5.675473912,0,0,0,0
5.67554095,0,0,0,0
5.67560798,0,0,0,0
5.675675002,0,0,0,0
5.675742018,0,0,0,0
5.675809026,0,0,0,0
5.675876028,0,0,0,0
5.675943021,0,0,0,0
5.676010008,0,0,0,0
5.676076988,0,0,0,0
5.67614396,0,0,0,0
5.676210925,0,0,0,0
5.676277883,0,0,0,0
5.676344833,0,0,0,0
5.676411777,0,0,0,0
5.676478713,0,0,0,0
5.676545642,0,0,0,0
5.676612563,0,0,0,0
5.676679478,0,0,0,0
5.676746385,0,0,0,0
5.676813285,0,0,0,0
5.676880178,0,0,0,0
5.676947064,0,0,0,0
5.677013943,0,0,0,0
5.677080814,0,0,0,0
5.677147678,0,0,0,0
5.677214535,0,0,0,0
5.677281385,0,0,0,0
5.677348227,0,0,0,0
5.677415063,0,0,0,0
5.677481891,0,0,0,0
5.677548712,0,0,0,0
5.677615526,0,0,0,0
5.677682332,0,0,0,0
5.677749132,0,0,0,0
5.677815924,0,0,0,0
5.677882709,0,0,0,0
5.677949487,0,0,0,0
5.678016258,0,0,0,0
5.678083021,0,0,0,0
5.678149778,0,0,0,0
5.678216527,0,0,0,0
5.678283269,0,0,0,0
5.678350004,0,0,0,0
5.678416731,0,0,0,0
5.678483452,0,0,0,0
5.678550165,0,0,0,0
5.678616871,0,0,0,0
5.67868357,0,0,0,0
5.678750262,0,0,0,0
5.678816947,0,0,0,0
5.678883625,0,0,0,0
5.678950295,0,0,0,0
5.679016958,0,0,0,0
5.679083614,0,0,0,0
5.679150263,0,0,0,0
5.679216905,0,0,0,0
5.67928354,0,0,0,0
5.679350167,0,0,0,0
5.679416788,0,0,0,0
5.679483401,0,0,0,0
5.679550007,0,0,0,0
5.679616606,0,0,0,0
5.679683198,0,0,0,0
5.679749783,0,0,0,0
5.67981636,0,0,0,0
5.67988293,0,0,0,0
5.679949494,0,0,0,0
5.68001605,0,0,0,0
5.680082599,0,0,0,0
5.680149141,0,0,0,0
5.680215676,0,0,0,0
5.680282203,0,0,0,0
5.680348724,0,0,0,0
5.680415237,0,0,0,0
5.680481743,0,0,0,0
5.680548243,0,0,0,0
5.680614735,0,0,0,0
5.68068122,0,0,0,0
5.680747697,0,0,0,0
5.680814168,0,0,0,0
5.680880632,0,0,0,0
5.680947088,0,0,0,0
5.681013538,0,0,0,0
5.68107998,0,0,0,0
5.681146415,0,0,0,0
5.681212843,0,0,0,0
5.681279264,0,0,0,0
5.681345678,0,0,0,0
5.681412085,0,0,0,0
5.681478484,0,0,0,0
5.681544877,0,0,0,0
5.681611262,0,0,0,0
5.681677641,0,0,0,0
5.681744012,0,0,0,0
5.681810376,0,0,0,0
5.681876733,0,0,0,0
5.681943084,0,0,0,0
5.682009426,0,0,0,0
5.682075762,0,0,0,0
5.682142091,0,0,0,0
5.682208413,0,0,0,0
5.682274727,0,0,0,0
5.682341035,0,0,0,0
5.682407335,0,0,0,0
5.682473629,0,0,0,0
5.682539915,0,0,0,0
5.682606194,0,0,0,0
5.682672467,0,0,0,0
5.682738732,0,0,0,0
5.68280499,0,0,0,0
5.682871241,0,0,0,0
5.682937485,0,0,0,0
5.683003722,0,0,0,0
5.683069951,0,0,0,0
5.683136174,0,0,0,0
5.68320239,0,0,0,0
5.683268599,0,0,0,0
5.6833348,0,0,0,0
5.683400995,0,0,0,0
5.683467182,0,0,0,0
5.683533363,0,0,0,0
5.683599536,0,0,0,0
5.683665702,0,0,0,0
5.683731862,0,0,0,0
5.683798014,0,0,0,0
5.683864159,0,0,0,0
5.683930297,0,0,0,0
5.683996428,0,0,0,0
5.684062552,0,0,0,0
5.684128669,0,0,0,0
5.684194779,0,0,0,0
5.684260882,0,0,0,0
5.684326978,0,0,0,0
5.684393067,0,0,0,0
5.684459149,0,0,0,0
5.684525224,0,0,0,0
5.684591292,0,0,0,0
5.684657353,0,0,0,0
5.684723406,0,0,0,0
5.684789453,0,0,0,0
5.684855493,0,0,0,0
5.684921526,0,0,0,0
5.684987551,0,0,0,0
5.68505357,0,0,0,0
5.685119582,0,0,0,0
5.685185586,0,0,0,0
5.685251584,0,0,0,0
5.685317575,0,0,0,0
5.685383558,0,0,0,0
5.685449535,0,0,0,0
5.685515505,0,0,0,0
5.685581467,0,0,0,0
5.685647423,0,0,0,0
5.685713371,0,0,0,0
5.685779313,0,0,0,0
5.685845248,0,0,0,0
5.685911175,0,0,0,0
5.685977096,0,0,0,0
5.68604301,0,0,0,0
5.686108916,0,0,0,0
5.686174816,0,0,0,0
5.686240709,0,0,0,0
5.686306594,0,0,0,0
5.686372473,0,0,0,0
5.686438345,0,0,0,0
5.686504209,0,0,0,0
5.686570067,0,0,0,0
5.686635918,0,0,0,0
5.686701762,0,0,0,0
5.686767599,0,0,0,0
5.686833428,0,0,0,0
5.686899251,0,0,0,0
5.686965067,0,0,0,0
5.687030876,0,0,0,0
5.687096678,0,0,0,0
5.687162473,0,0,0,0
5.687228261,0,0,0,0
5.687294042,0,0,0,0
5.687359816,0,0,0,0
5.687425583,0,0,0,0
5.687491343,0,0,0,0
5.687557097,0,0,0,0
5.687622843,0,0,0,0
5.687688582,0,0,0,0
5.687754315,0,0,0,0
5.68782004,0,0,0,0
5.687885758,0,0,0,0
5.68795147,0,0,0,0
5.688017174,0,0,0,0
5.688082872,0,0,0,0
5.688148563,0,0,0,0
5.688214246,0,0,0,0
5.688279923,0,0,0,0
5.688345593,0,0,0,0
5.688411256,0,0,0,0
5.688476912,0,0,0,0
5.688542561,0,0,0,0
5.688608203,0,0,0,0
5.688673838,0,0,0,0
5.688739466,0,0,0,0
5.688805087,0,0,0,0
5.688870702,0,0,0,0
5.688936309,0,0,0,0
5.68900191,0,0,0,0
5.689067503,0,0,0,0
5.68913309,0,0,0,0
5.689198669,0,0,0,0
5.689264242,0,0,0,0
5.689329808,0,0,0,0
5.689395367,0,0,0,0
5.689460919,0,0,0,0
5.689526464,0,0,0,0
5.689592002,0,0,0,0
5.689657534,0,0,0,0
5.689723058,0,0,0,0
5.689788576,0,0,0,0
5.689854086,0,0,0,0
5.68991959,0,0,0,0
5.689985086,0,0,0,0
5.690050576,0,0,0,0
5.690116059,0,0,0,0
5.690181535,0,0,0,0
5.690247004,0,0,0,0
5.690312467,0,0,0,0
5.690377922,0,0,0,0
5.690443371,0,0,0,0
5.690508812,0,0,0,0
5.690574247,0,0,0,0
5.690639675,0,0,0,0
5.690705095,0,0,0,0
5.690770509,0,0,0,0
5.690835917,0,0,0,0
5.690901317,0,0,0,0
5.69096671,0,0,0,0
5.691032097,0,0,0,0
5.691097476,0,0,0,0
5.691162849,0,0,0,0
5.691228215,0,0,0,0
5.691293574,0,0,0,0
5.691358926,0,0,0,0
5.691424271,0,0,0,0
5.691489609,0,0,0,0
5.691554941,0,0,0,0
5.691620265,0,0,0,0
5.691685583,0,0,0,0
5.691750894,0,0,0,0
5.691816198,0,0,0,0
5.691881495,0,0,0,0
5.691946785,0,0,0,0
5.692012069,0,0,0,0
5.692077345,0,0,0,0
5.692142615,0,0,0,0
5.692207878,0,0,0,0
5.692273134,0,0,0,0
5.692338383,0,0,0,0
5.692403625,0,0,0,0
5.692468861,0,0,0,0
5.692534089,0,0,0,0
5.692599311,0,0,0,0
5.692664526,0,0,0,0
5.692729734,0,0,0,0
5.692794935,0,0,0,0
5.69286013,0,0,0,0
5.692925317,0,0,0,0
5.692990498,0,0,0,0
5.693055672,0,0,0,0
5.693120839,0,0,0,0
5.693185999,0,0,0,0
5.693251152,0,0,0,0
5.693316299,0,0,0,0
5.693381439,0,0,0,0
5.693446571,0,0,0,0
5.693511697,0,0,0,0
5.693576817,0,0,0,0
5.693641929,0,0,0,0
5.693707035,0,0,0,0
5.693772133,0,0,0,0
5.693837225,0,0,0,0
5.69390231,0,0,0,0
5.693967389,0,0,0,0
5.69403246,0,0,0,0
5.694097525,0,0,0,0
5.694162583,0,0,0,0
5.694227634,0,0,0,0
5.694292678,0,0,0,0
5.694357715,0,0,0,0
5.694422746,0,0,0,0
5.69448777,0,0,0,0
5.694552787,0,0,0,0
5.694617797,0,0,0,0
5.6946828,0,0,0,0
5.694747797,0,0,0,0
5.694812787,0,0,0,0
5.69487777,0,0,0,0
5.694942746,0,0,0,0
5.695007715,0,0,0,0
5.695072678,0,0,0,0
5.695137634,0,0,0,0
5.695202583,0,0,0,0
5.695267525,0,0,0,0
5.69533246,0,0,0,0
5.695397389,0,0,0,0
5.695462311,0,0,0,0
5.695527226,0,0,0,0
5.695592134,0,0,0,0
5.695657036,0,0,0,0
5.695721931,0,0,0,0
5.695786819,0,0,0,0
5.6958517,0,0,0,0
5.695916574,0,0,0,0
5.695981442,0,0,0,0
5.696046303,0,0,0,0
5.696111157,0,0,0,0
5.696176004,0,0,0,0
5.696240845,0,0,0,0
5.696305679,0,0,0,0
5.696370506,0,0,0,0
5.696435326,0,0,0,0
5.69650014,0,0,0,0
5.696564947,0,0,0,0
5.696629747,0,0,0,0
5.69669454,0,0,0,0
5.696759326,0,0,0,0
5.696824106,0,0,0,0
5.696888879,0,0,0,0
5.696953645,0,0,0,0
5.697018405,0,0,0,0
5.697083157,0,0,0,0
5.697147903,0,0,0,0
5.697212643,0,0,0,0
5.697277375,0,0,0,0
5.697342101,0,0,0,0
5.69740682,0,0,0,0
5.697471532,0,0,0,0
5.697536238,0,0,0,0
5.697600937,0,0,0,0
5.697665629,0,0,0,0
5.697730314,0,0,0,0
5.697794993,0,0,0,0
5.697859664,0,0,0,0
5.69792433,0,0,0,0
5.697988988,0,0,0,0
5.69805364,0,0,0,0
5.698118285,0,0,0,0
5.698182923,0,0,0,0
5.698247554,0,0,0,0
5.698312179,0,0,0,0
5.698376797,0,0,0,0
5.698441409,0,0,0,0
5.698506013,0,0,0,0
5.698570611,0,0,0,0
5.698635202,0,0,0,0
5.698699787,0,0,0,0
5.698764365,0,0,0,0
5.698828936,0,0,0,0
5.6988935,0,0,0,0
5.698958058,0,0,0,0
5.699022608,0,0,0,0
5.699087153,0,0,0,0
5.69915169,0,0,0,0
5.699216221,0,0,0,0
5.699280745,0,0,0,0
5.699345263,0,0,0,0
5.699409773,0,0,0,0
5.699474277,0,0,0,0
5.699538775,0,0,0,0
5.699603265,0,0,0,0
5.699667749,0,0,0,0
5.699732226,0,0,0,0
5.699796697,0,0,0,0
5.699861161,0,0,0,0
5.699925618,0,0,0,0
5.699990068,0,0,0,0
5.700054512,0,0,0,0
5.700118949,0,0,0,0
5.70018338,0,0,0,0
5.700247804,0,0,0,0
5.700312221,0,0,0,0
5.700376631,0,0,0,0
5.700441035,0,0,0,0
5.700505432,0,0,0,0
5.700569822,0,0,0,0
5.700634206,0,0,0,0
5.700698583,0,0,0,0
5.700762953,0,0,0,0
5.700827317,0,0,0,0
5.700891674,0,0,0,0
5.700956024,0,0,0,0
5.701020368,0,0,0,0
5.701084705,0,0,0,0
5.701149036,0,0,0,0
5.701213359,0,0,0,0
5.701277676,0,0,0,0
5.701341987,0,0,0,0
5.70140629,0,0,0,0
5.701470588,0,0,0,0
5.701534878,0,0,0,0
5.701599162,0,0,0,0
5.701663439,0,0,0,0
5.701727709,0,0,0,0
5.701791973,0,0,0,0
5.70185623,0,0,0,0
5.701920481,0,0,0,0
5.701984725,0,0,0,0
5.702048962,0,0,0,0
5.702113193,0,0,0,0
5.702177417,0,0,0,0
5.702241634,0,0,0,0
5.702305845,0,0,0,0
5.702370049,0,0,0,0
5.702434246,0,0,0,0
5.702498437,0,0,0,0
5.702562621,0,0,0,0
5.702626799,0,0,0,0
5.70269097,0,0,0,0
5.702755134,0,0,0,0
5.702819292,0,0,0,0
5.702883443,0,0,0,0
5.702947587,0,0,0,0
5.703011725,0,0,0,0
5.703075856,0,0,0,0
5.703139981,0,0,0,0
5.703204099,0,0,0,0
5.70326821,0,0,0,0
5.703332315,0,0,0,0
5.703396413,0,0,0,0
5.703460504,0,0,0,0
5.703524589,0,0,0,0
5.703588667,0,0,0,0
5.703652739,0,0,0,0
5.703716804,0,0,0,0
5.703780863,0,0,0,0
5.703844914,0,0,0,0
5.70390896,0,0,0,0
5.703972998,0,0,0,0
5.70403703,0,0,0,0
5.704101056,0,0,0,0
5.704165075,0,0,0,0
5.704229087,0,0,0,0
5.704293093,0,0,0,0
5.704357092,0,0,0,0
5.704421084,0,0,0,0
5.70448507,0,0,0,0
5.704549049,0,0,0,0
5.704613022,0,0,0,0
5.704676988,0,0,0,0
5.704740948,0,0,0,0
5.704804901,0,0,0,0
5.704868847,0,0,0,0
5.704932787,0,0,0,0
5.70499672,0,0,0,0
5.705060647,0,0,0,0
5.705124567,0,0,0,0
5.70518848,0,0,0,0
5.705252387,0,0,0,0
5.705316287,0,0,0,0
5.705380181,0,0,0,0
5.705444068,0,0,0,0
5.705507949,0,0,0,0
5.705571823,0,0,0,0
5.705635691,0,0,0,0
5.705699552,0,0,0,0
5.705763406,0,0,0,0
5.705827254,0,0,0,0
5.705891095,0,0,0,0
5.70595493,0,0,0,0
5.706018758,0,0,0,0
5.706082579,0,0,0,0
5.706146394,0,0,0,0
5.706210203,0,0,0,0
5.706274005,0,0,0,0
5.7063378,0,0,0,0
5.706401589,0,0,0,0
5.706465371,0,0,0,0
5.706529147,0,0,0,0
5.706592916,0,0,0,0
5.706656679,0,0,0,0
5.706720435,0,0,0,0
5.706784184,0,0,0,0
5.706847927,0,0,0,0
5.706911664,0,0,0,0
5.706975394,0,0,0,0
